,Age,GameGenre,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes
23103,40,Strategy,4,3,168
23104,33,RPG,10,11,25
23105,42,RPG,15,19,68
23106,43,Action,10,10,20
23107,19,Action,10,11,143
23108,42,Action,21,4,160
23109,40,Simulation,19,7,16
23110,19,Strategy,8,6,134
23111,29,RPG,14,17,19
23112,23,RPG,10,16,138
23113,46,Sports,15,9,169
23114,40,RPG,21,9,167
23115,29,Action,13,2,131
23116,18,Simulation,3,2,15
23117,34,Simulation,20,3,30
23118,41,Sports,17,14,20
23119,35,RPG,4,12,88
23120,36,Simulation,15,1,12
23121,21,Sports,21,10,119
23122,45,Sports,21,15,162
23123,31,Strategy,23,2,61
23124,21,Strategy,16,12,41
23125,33,Sports,23,17,48
23126,42,RPG,2,10,140
23127,24,RPG,5,4,169
23128,41,Simulation,12,19,27
23129,27,Simulation,8,8,152
23130,16,Action,1,18,83
23131,36,Action,3,7,40
23132,34,Action,7,7,173
23133,19,RPG,19,9,164
23134,20,RPG,21,19,21
23135,49,Sports,21,7,55
23136,15,Sports,6,12,164
23137,49,Simulation,18,0,107
23138,17,Simulation,7,18,131
23139,21,Action,14,18,92
23140,43,Sports,20,0,30
23141,29,Sports,5,19,173
23142,25,Action,10,14,24
23143,32,Strategy,11,17,178
23144,18,RPG,9,18,155
23145,38,Simulation,20,1,105
23146,25,Simulation,1,8,69
23147,20,RPG,22,6,132
23148,32,RPG,21,13,19
23149,29,Action,8,13,46
23150,17,Sports,20,7,111
23151,31,Sports,2,2,149
23152,47,RPG,21,6,111
23153,48,Sports,17,4,57
23154,44,RPG,15,3,23
23155,33,RPG,10,0,68
23156,23,Sports,0,8,149
23157,45,RPG,17,14,159
23158,41,Sports,18,4,162
23159,39,Action,14,8,173
23160,21,RPG,7,14,122
23161,21,Simulation,2,0,92
23162,34,Action,0,5,168
23163,33,Strategy,3,7,13
23164,16,Strategy,3,1,40
23165,48,RPG,6,11,142
23166,31,RPG,18,1,109
23167,38,Simulation,7,11,175
23168,23,Action,23,0,162
23169,15,Action,4,10,76
23170,42,RPG,20,15,58
23171,29,Action,5,5,36
23172,35,Simulation,7,17,16
23173,29,Simulation,5,2,37
23174,37,RPG,14,11,28
23175,16,Strategy,18,4,91
23176,23,Simulation,0,2,44
23177,16,Sports,10,15,116
23178,16,RPG,15,8,22
23179,32,Sports,3,18,64
23180,31,RPG,14,2,120
23181,22,Simulation,8,19,79
23182,48,RPG,0,1,58
23183,48,Simulation,23,3,57
23184,19,Strategy,19,16,45
23185,43,Action,1,5,107
23186,42,RPG,11,1,106
23187,30,Action,19,10,19
23188,28,Action,23,16,96
23189,16,RPG,10,7,168
23190,18,Strategy,21,0,87
23191,45,Sports,15,13,175
23192,40,Sports,2,15,23
23193,41,RPG,19,8,108
23194,48,RPG,18,13,90
23195,45,RPG,7,4,96
23196,25,Sports,21,11,58
23197,22,Simulation,5,15,69
23198,26,Strategy,16,13,129
23199,49,Sports,17,4,62
23200,48,RPG,7,9,110
23201,27,Action,8,3,91
23202,41,RPG,22,18,99
23203,22,Simulation,13,14,44
23204,35,Action,3,0,69
23205,25,Sports,4,7,91
23206,36,Strategy,2,17,94
23207,35,Strategy,2,8,22
23208,42,Simulation,11,12,30
23209,17,Simulation,16,14,118
23210,21,Strategy,22,6,54
23211,28,Simulation,2,15,97
23212,29,Action,8,10,22
23213,23,RPG,11,11,34
23214,21,Action,15,9,18
23215,26,RPG,14,1,94
23216,33,RPG,8,8,114
23217,41,RPG,8,0,59
23218,32,Strategy,17,15,59
23219,27,Simulation,0,18,48
23220,15,Simulation,13,0,53
23221,35,RPG,14,16,133
23222,48,Sports,14,3,41
23223,27,Action,4,0,109
23224,37,Strategy,3,10,110
23225,15,Simulation,14,10,117
23226,37,Simulation,16,11,49
23227,42,Sports,16,2,171
23228,46,Strategy,14,19,118
23229,22,RPG,5,7,85
23230,40,Action,7,17,124
23231,28,Sports,2,15,31
23232,38,Sports,21,1,11
23233,43,Strategy,22,16,82
23234,18,RPG,4,18,179
23235,32,RPG,3,12,163
23236,28,Strategy,16,2,101
23237,41,Strategy,17,11,109
23238,17,Strategy,15,12,157
23239,44,Simulation,20,2,23
23240,37,Strategy,3,14,178
23241,32,Action,21,12,43
23242,24,Sports,19,12,84
23243,26,Simulation,10,9,147
23244,22,Action,8,14,56
23245,46,Action,14,5,178
23246,31,Sports,11,17,24
23247,28,Strategy,21,11,169
23248,23,Action,1,5,83
23249,40,RPG,13,18,57
23250,38,Action,17,15,17
23251,37,RPG,8,14,31
23252,45,Simulation,14,3,132
23253,16,Action,4,4,79
23254,32,Simulation,18,1,162
23255,30,Strategy,6,16,43
23256,43,Strategy,23,13,156
23257,25,Strategy,1,11,72
23258,16,Simulation,5,15,24
23259,28,Sports,1,14,132
23260,18,Simulation,23,10,62
23261,48,Strategy,1,14,36
23262,23,Sports,8,17,28
23263,21,RPG,7,10,167
23264,31,Sports,6,1,88
23265,37,Sports,23,0,22
23266,25,Sports,21,19,40
23267,36,Sports,7,4,133
23268,32,Action,16,13,84
23269,42,Simulation,3,2,42
23270,30,Action,13,7,63
23271,18,Strategy,20,19,18
23272,36,Action,22,1,162
23273,25,Sports,9,12,11
23274,35,Simulation,5,9,161
23275,30,Action,5,7,73
23276,23,Sports,15,2,76
23277,49,Action,9,4,167
23278,48,Action,5,5,53
23279,23,Sports,14,7,98
23280,27,Simulation,15,17,44
23281,20,Simulation,1,6,131
23282,18,Action,23,19,64
23283,42,Strategy,10,4,99
23284,25,RPG,19,3,75
23285,48,RPG,8,3,19
23286,49,RPG,16,9,173
23287,19,RPG,8,19,17
23288,25,Sports,4,0,32
23289,26,Simulation,12,0,154
23290,33,Action,2,18,176
23291,27,Simulation,12,18,84
23292,18,RPG,4,19,168
23293,28,Action,0,3,88
23294,16,Simulation,18,8,106
23295,22,Action,14,7,94
23296,36,Strategy,16,7,55
23297,27,Strategy,23,14,76
23298,35,Simulation,13,6,128
23299,35,RPG,7,8,50
23300,42,Action,1,17,12
23301,47,Simulation,11,1,66
23302,43,RPG,0,17,67
23303,36,RPG,4,10,179
23304,40,Sports,13,9,161
23305,25,Strategy,20,16,170
23306,25,RPG,21,18,164
23307,48,Action,15,3,165
23308,33,Action,14,17,10
23309,28,Strategy,12,15,115
23310,43,Strategy,9,0,49
23311,33,RPG,14,6,87
23312,35,Sports,10,16,178
23313,38,Strategy,19,17,42
23314,40,Strategy,5,10,108
23315,26,Action,8,14,115
23316,33,Strategy,8,6,82
23317,44,Action,15,2,27
23318,29,RPG,20,13,169
23319,17,Action,12,11,133
23320,27,Simulation,22,10,12
23321,23,Action,0,10,91
23322,27,Sports,23,10,89
23323,30,RPG,23,18,146
23324,28,Action,2,2,26
23325,22,Strategy,14,10,69
23326,33,Simulation,2,0,83
23327,46,Action,6,19,158
23328,49,RPG,1,1,70
23329,37,Simulation,20,18,81
23330,35,Simulation,19,3,27
23331,32,Strategy,7,9,115
23332,28,Strategy,14,9,129
23333,30,RPG,3,7,81
23334,38,Simulation,6,11,151
23335,46,RPG,16,11,52
23336,25,RPG,1,15,13
23337,25,Action,7,2,31
23338,18,Sports,6,1,43
23339,40,Action,14,13,155
23340,19,Strategy,14,2,126
23341,47,Strategy,17,1,175
23342,28,Sports,23,10,47
23343,46,RPG,22,18,49
23344,21,Sports,9,17,39
23345,24,Simulation,6,10,73
23346,16,Simulation,19,0,162
23347,24,RPG,15,9,78
23348,49,Simulation,5,7,143
23349,35,Sports,4,19,66
23350,22,RPG,5,19,147
23351,32,Action,19,11,61
23352,23,RPG,18,19,120
23353,44,Simulation,5,14,135
23354,18,RPG,14,0,68
23355,49,Sports,12,14,26
23356,28,Action,8,19,89
23357,28,Action,9,10,106
23358,34,Action,17,5,120
23359,43,Action,9,11,56
23360,37,Strategy,20,2,46
23361,35,RPG,19,16,42
23362,45,Simulation,4,0,58
23363,46,Sports,17,2,64
23364,21,Sports,20,0,92
23365,27,Sports,19,19,141
23366,37,Simulation,1,6,146
23367,22,Strategy,1,13,161
23368,26,Simulation,12,1,154
23369,30,Sports,21,1,57
23370,40,RPG,6,2,53
23371,43,Action,3,5,28
23372,43,Sports,0,7,153
23373,20,Simulation,22,10,108
23374,47,Sports,7,5,15
23375,45,Sports,14,0,54
23376,32,Action,18,17,94
23377,45,Strategy,10,8,21
23378,30,Sports,17,7,157
23379,28,Sports,11,16,167
23380,18,Action,15,6,149
23381,44,Action,18,6,120
23382,47,Simulation,19,2,174
23383,44,Simulation,12,1,11
23384,28,Sports,4,4,120
23385,37,Strategy,11,6,120
23386,42,RPG,15,14,111
23387,21,Strategy,22,6,51
23388,24,Action,19,14,43
23389,18,Sports,17,11,10
23390,27,Action,7,3,171
23391,35,RPG,21,4,37
23392,47,Strategy,11,0,28
23393,42,Sports,2,12,155
23394,37,Action,3,13,163
23395,46,Action,1,3,120
23396,19,Sports,8,2,165
23397,40,RPG,9,17,143
23398,40,Sports,9,4,102
23399,17,Sports,3,16,36
23400,38,Sports,14,8,135
23401,48,Action,15,14,10
23402,48,Strategy,4,5,58
23403,34,Strategy,22,18,124
23404,44,Strategy,21,18,119
23405,34,Strategy,6,1,115
23406,32,Strategy,15,16,41
23407,34,Strategy,3,9,45
23408,20,Simulation,6,17,173
23409,39,Simulation,13,8,25
23410,17,Action,18,9,43
23411,33,Sports,20,13,105
23412,24,Simulation,20,4,36
23413,19,Simulation,20,2,16
23414,36,Action,15,12,95
23415,23,Strategy,9,8,51
23416,47,Strategy,5,11,29
23417,29,Sports,19,10,46
23418,38,Strategy,1,3,79
23419,44,Simulation,12,5,96
23420,20,Simulation,7,19,170
23421,29,Simulation,3,1,17
23422,36,RPG,10,6,134
23423,17,Strategy,14,8,89
23424,43,RPG,3,7,135
23425,43,Strategy,20,1,141
23426,45,Simulation,2,5,22
23427,16,Sports,10,11,148
23428,49,Sports,21,19,88
23429,23,Sports,9,0,13
23430,36,RPG,19,2,117
23431,33,RPG,20,10,119
23432,24,Action,0,6,113
23433,35,Strategy,19,9,51
23434,31,RPG,6,16,26
23435,17,Sports,1,0,83
23436,21,Strategy,17,8,149
23437,17,Sports,21,2,171
23438,27,RPG,23,15,73
23439,44,Sports,19,18,81
23440,37,Strategy,15,4,72
23441,21,Strategy,21,5,145
23442,44,RPG,19,4,108
23443,43,Strategy,9,1,38
23444,22,Simulation,20,6,54
23445,24,Simulation,0,3,70
23446,47,Simulation,12,16,179
23447,34,Simulation,8,6,151
23448,43,Action,12,0,56
23449,43,Sports,15,4,65
23450,35,Strategy,21,6,95
23451,15,Simulation,1,6,11
23452,48,Simulation,7,11,90
23453,46,RPG,14,13,136
23454,28,RPG,14,6,101
23455,49,Strategy,13,15,45
23456,38,Action,14,11,150
23457,15,Sports,22,8,29
23458,20,Action,12,14,144
23459,18,RPG,1,10,105
23460,15,Strategy,2,15,116
23461,45,Simulation,17,0,88
23462,23,Action,21,12,42
23463,37,Strategy,15,15,45
23464,45,Strategy,3,9,100
23465,43,Simulation,23,4,44
23466,35,Action,6,0,179
23467,17,Simulation,21,5,139
23468,40,RPG,2,8,13
23469,20,Strategy,17,4,174
23470,34,Simulation,10,10,107
23471,27,Simulation,19,12,48
23472,37,Action,6,3,98
23473,29,Simulation,14,2,151
23474,45,Simulation,4,13,95
23475,18,Sports,9,10,86
23476,25,RPG,2,8,162
23477,16,RPG,16,5,23
23478,30,Simulation,17,4,166
23479,45,RPG,15,3,169
23480,18,Sports,20,11,66
23481,42,Simulation,1,3,16
23482,30,Action,5,1,81
23483,39,Strategy,17,4,104
23484,27,Sports,2,19,57
23485,19,RPG,14,11,60
23486,44,Strategy,7,7,70
23487,15,RPG,6,11,29
23488,19,Strategy,2,16,86
23489,28,Strategy,6,13,11
23490,25,Strategy,22,0,135
23491,48,Sports,20,14,146
23492,43,Simulation,9,9,20
23493,32,Action,1,18,30
23494,29,RPG,14,18,50
23495,39,Strategy,14,14,15
23496,44,RPG,8,7,73
23497,16,Simulation,19,0,11
23498,41,Strategy,17,15,54
23499,29,RPG,7,9,167
23500,46,Strategy,8,14,160
23501,34,Simulation,4,9,56
23502,28,Action,7,3,18
23503,41,Action,21,13,114
23504,17,Action,1,10,92
23505,17,Sports,23,0,45
23506,27,Action,7,13,71
23507,39,Action,18,7,56
23508,32,Simulation,6,2,74
23509,15,RPG,10,0,84
23510,19,Strategy,9,9,105
23511,16,Simulation,12,3,161
23512,44,Strategy,15,17,155
23513,31,Simulation,5,15,107
23514,43,Sports,7,10,150
23515,18,Strategy,21,8,72
23516,23,Sports,4,11,125
23517,35,Action,6,15,97
23518,26,Strategy,17,15,117
23519,26,Simulation,5,1,149
23520,18,Strategy,13,5,122
23521,42,Simulation,6,10,150
23522,23,Action,9,15,86
23523,46,RPG,19,1,156
23524,27,Simulation,6,1,131
23525,48,Strategy,0,14,162
23526,33,Action,15,2,71
23527,28,RPG,21,15,53
23528,19,Action,14,8,110
23529,41,Action,13,10,142
23530,42,RPG,1,9,172
23531,40,Sports,3,18,158
23532,24,Simulation,5,9,44
23533,38,Simulation,0,13,175
23534,31,Action,9,7,158
23535,30,RPG,12,18,50
23536,31,Action,11,6,25
23537,15,Strategy,6,1,35
23538,35,Sports,3,4,29
23539,36,Sports,23,6,25
23540,19,RPG,13,8,54
23541,35,Sports,5,3,175
23542,23,RPG,18,9,61
23543,41,Simulation,11,2,108
23544,26,Strategy,5,9,23
23545,32,Strategy,17,18,99
23546,49,RPG,17,10,141
23547,29,Simulation,20,13,81
23548,44,Simulation,0,9,37
23549,47,Simulation,11,5,163
23550,44,Simulation,10,12,140
23551,40,Action,22,3,63
23552,35,Action,9,14,67
23553,45,Sports,21,19,92
23554,31,RPG,23,12,168
23555,31,Action,23,6,171
23556,48,Strategy,22,13,157
23557,38,Simulation,5,11,153
23558,47,RPG,17,7,105
23559,18,Strategy,10,18,130
23560,23,RPG,19,1,170
23561,16,RPG,22,19,43
23562,49,RPG,15,10,18
23563,29,Simulation,20,12,98
23564,17,Action,10,8,179
23565,45,Sports,19,9,153
23566,37,RPG,4,8,155
23567,26,RPG,0,12,150
23568,22,Action,13,12,78
23569,35,Action,14,13,134
23570,35,Simulation,10,16,73
23571,46,Strategy,6,11,44
23572,31,Simulation,9,5,141
23573,38,Action,1,6,126
23574,22,RPG,7,15,141
23575,32,RPG,17,14,132
23576,25,RPG,18,5,116
23577,24,Sports,12,7,166
23578,40,Sports,5,14,62
23579,20,Strategy,6,13,82
23580,31,Strategy,8,1,78
23581,37,RPG,11,7,175
23582,42,Strategy,7,6,145
23583,30,Strategy,6,0,135
23584,26,RPG,11,3,103
23585,35,Action,8,0,128
23586,38,Action,17,3,168
23587,42,Sports,23,1,22
23588,35,Sports,0,16,140
23589,47,Simulation,13,19,137
23590,16,Simulation,5,16,153
23591,33,Action,11,14,145
23592,42,Sports,11,13,109
23593,29,Strategy,16,8,140
23594,15,Action,18,19,40
23595,42,Sports,16,1,67
23596,49,Sports,8,1,105
23597,46,RPG,1,17,26
23598,42,Simulation,7,6,135
23599,23,Action,19,1,173
23600,38,Action,10,10,24
23601,18,Strategy,16,10,36
23602,17,Sports,14,6,153
23603,36,Simulation,16,4,159
23604,39,Simulation,18,18,119
23605,36,Strategy,20,4,65
23606,48,Strategy,5,2,132
23607,34,Sports,1,8,63
23608,41,Action,12,19,36
23609,46,Action,21,18,148
23610,43,RPG,3,1,177
23611,46,Action,22,9,43
23612,38,Strategy,20,13,14
23613,17,Action,23,5,67
23614,41,Simulation,6,0,119
23615,23,Sports,9,8,124
23616,37,RPG,19,3,102
23617,21,Action,6,9,163
23618,31,RPG,23,2,82
23619,21,RPG,3,17,159
23620,44,Strategy,8,19,169
23621,27,Action,11,13,172
23622,32,Simulation,4,3,129
23623,45,Sports,1,13,92
23624,36,Action,21,8,53
23625,28,Strategy,7,15,123
23626,32,Action,13,9,155
23627,49,Strategy,4,5,26
23628,31,Strategy,17,0,165
23629,33,Simulation,2,0,128
23630,45,Strategy,17,12,111
23631,29,RPG,15,0,60
23632,43,Simulation,14,16,49
23633,30,RPG,16,9,130
23634,47,Simulation,6,19,78
23635,39,Sports,14,4,22
23636,30,Simulation,0,11,93
23637,44,RPG,6,14,27
23638,48,Strategy,15,5,68
23639,16,Strategy,10,15,179
23640,32,Strategy,0,4,83
23641,19,Simulation,14,17,21
23642,20,Simulation,20,10,130
23643,26,RPG,0,13,86
23644,26,Sports,16,2,147
23645,26,Sports,5,5,11
23646,23,Simulation,2,0,119
23647,36,Action,12,1,34
23648,30,Simulation,15,13,173
23649,18,Simulation,1,8,129
23650,17,Sports,0,4,160
23651,30,Sports,20,7,73
23652,28,RPG,1,1,101
23653,18,Action,0,0,56
23654,16,Strategy,7,8,52
23655,24,Sports,19,18,13
23656,25,Action,14,9,76
23657,40,Action,19,8,101
23658,40,RPG,1,2,27
23659,18,Strategy,10,15,27
23660,40,RPG,17,2,63
23661,42,Action,17,13,110
23662,16,RPG,16,9,139
23663,16,Strategy,21,12,56
23664,30,Simulation,6,2,108
23665,37,Sports,3,8,144
23666,37,Strategy,5,0,59
23667,27,RPG,9,16,57
23668,35,Sports,4,19,54
23669,39,Simulation,21,15,172
23670,27,RPG,9,8,157
23671,29,Sports,23,17,129
23672,42,Sports,19,7,48
23673,17,Sports,13,13,38
23674,37,Simulation,11,1,146
23675,18,Simulation,6,1,110
23676,17,Simulation,20,13,125
23677,22,Strategy,9,12,30
23678,39,Action,11,4,78
23679,26,Action,3,13,165
23680,19,Action,1,8,22
23681,47,Action,9,11,77
23682,39,Simulation,8,17,134
23683,39,Action,23,16,126
23684,49,Simulation,6,2,122
23685,29,RPG,6,0,159
23686,40,Simulation,12,4,55
23687,24,Strategy,4,4,54
23688,38,Action,22,2,110
23689,49,Simulation,22,18,37
23690,43,RPG,3,1,76
23691,19,Sports,12,12,118
23692,38,RPG,6,16,53
23693,33,Action,16,16,163
23694,23,Strategy,17,10,145
23695,40,Simulation,3,8,137
23696,39,Simulation,16,18,125
23697,49,Sports,16,18,112
23698,28,Strategy,8,1,32
23699,20,Simulation,13,17,61
23700,46,Simulation,3,17,134
23701,40,Simulation,10,10,55
23702,29,Sports,8,0,43
23703,45,Action,12,7,124
23704,33,Sports,4,4,83
23705,28,Sports,7,1,68
23706,25,RPG,13,3,86
23707,41,Simulation,23,0,124
23708,16,Action,10,4,136
23709,36,RPG,8,14,16
23710,16,Simulation,4,0,59
23711,34,Simulation,16,6,39
23712,31,Sports,14,9,117
23713,18,Strategy,13,2,155
23714,28,RPG,0,12,106
23715,21,Sports,17,10,125
23716,29,RPG,13,15,51
23717,44,Simulation,1,5,43
23718,30,Sports,13,19,110
23719,16,Action,16,14,142
23720,33,Simulation,2,9,105
23721,15,RPG,22,4,133
23722,45,Action,20,17,111
23723,18,RPG,0,9,177
23724,41,Simulation,4,11,19
23725,39,Action,15,14,72
23726,36,Simulation,4,11,102
23727,24,Simulation,18,11,25
23728,47,Sports,7,1,23
23729,44,Simulation,20,17,74
23730,44,Strategy,1,13,121
23731,30,Action,9,1,86
23732,23,Simulation,22,8,33
23733,31,Strategy,5,12,145
23734,49,Action,13,6,117
23735,29,Simulation,5,7,114
23736,42,Sports,8,11,147
23737,34,Action,1,16,134
23738,47,Simulation,0,2,111
23739,47,Action,3,7,29
23740,27,Sports,6,13,152
23741,18,Action,16,18,48
23742,37,Strategy,15,4,58
23743,22,RPG,12,13,80
23744,27,Sports,10,12,136
23745,38,Action,11,4,126
23746,44,Action,12,7,123
23747,44,Strategy,16,11,85
23748,39,Action,17,19,139
23749,47,Action,21,5,94
23750,23,Strategy,8,11,178
23751,40,Simulation,4,18,169
23752,38,RPG,8,0,47
23753,47,Strategy,11,16,79
23754,39,Strategy,13,6,118
23755,29,Strategy,20,2,149
23756,20,Simulation,3,4,39
23757,34,RPG,17,9,53
23758,30,RPG,13,4,31
23759,35,Action,11,7,111
23760,29,Strategy,21,15,98
23761,18,Simulation,13,11,30
23762,38,Simulation,19,16,97
23763,17,Simulation,18,19,125
23764,15,Strategy,7,4,44
23765,44,Sports,15,14,170
23766,27,Sports,9,11,75
23767,32,Strategy,9,5,18
23768,25,Action,21,4,74
23769,43,Action,8,9,73
23770,18,Action,21,6,35
23771,39,Simulation,20,18,156
23772,42,Simulation,23,7,120
23773,22,RPG,3,15,44
23774,35,Simulation,2,1,123
23775,49,Simulation,0,9,156
23776,32,Simulation,22,1,111
23777,39,Action,0,14,178
23778,19,Sports,0,2,147
23779,22,Action,5,7,158
23780,37,RPG,14,0,127
23781,17,Strategy,1,0,90
23782,45,Strategy,11,8,154
23783,43,RPG,12,2,25
23784,34,Simulation,14,19,166
23785,17,Action,12,12,69
23786,37,Sports,23,2,77
23787,35,RPG,18,17,94
23788,27,Action,5,19,98
23789,22,Action,3,8,77
23790,19,Action,1,7,137
23791,39,Action,5,4,119
23792,19,Action,0,14,101
23793,22,Strategy,3,18,30
23794,18,Simulation,14,8,137
23795,36,RPG,3,3,116
23796,28,Simulation,10,15,19
23797,33,Simulation,19,2,156
23798,27,Simulation,21,16,144
23799,49,RPG,2,14,38
23800,18,Simulation,15,15,120
23801,47,Action,7,8,40
23802,36,Simulation,12,16,136
23803,15,Sports,1,13,122
23804,25,Sports,12,3,69
23805,30,Action,17,16,144
23806,18,Sports,0,5,95
23807,43,Sports,20,11,117
23808,38,Strategy,16,8,158
23809,23,Simulation,17,18,111
23810,22,Action,9,8,16
23811,28,Strategy,11,13,109
23812,29,Action,9,17,24
23813,36,Strategy,17,13,138
23814,29,Action,4,14,19
23815,20,Action,2,2,61
23816,15,Sports,15,18,70
23817,34,RPG,19,1,163
23818,16,Sports,4,16,147
23819,20,Strategy,17,7,159
23820,16,Simulation,7,14,173
23821,17,Simulation,7,16,80
23822,21,Strategy,4,16,163
23823,34,Sports,16,4,66
23824,19,Simulation,13,14,50
23825,39,Sports,12,1,19
23826,32,RPG,2,2,28
23827,15,Strategy,6,8,67
23828,39,Sports,9,12,161
23829,31,Action,15,10,21
23830,29,Simulation,13,16,59
23831,19,Action,12,13,136
23832,31,Simulation,16,12,85
23833,35,Strategy,22,13,133
23834,37,Strategy,22,12,12
23835,24,Sports,13,4,103
23836,31,Strategy,15,17,125
23837,15,Strategy,7,12,51
23838,21,Strategy,7,7,151
23839,26,Action,7,8,89
23840,15,Action,9,11,161
23841,34,Strategy,2,19,170
23842,45,Simulation,10,4,77
23843,18,Strategy,3,5,64
23844,40,Simulation,19,12,108
23845,26,Sports,13,14,117
23846,36,RPG,17,11,48
23847,15,Action,5,3,123
23848,15,Action,8,10,31
23849,17,Sports,1,2,101
23850,26,Sports,20,19,132
23851,35,Simulation,15,1,22
23852,27,Action,9,18,178
23853,27,RPG,23,3,51
23854,32,Strategy,4,13,143
23855,47,Strategy,7,14,106
23856,20,RPG,12,4,176
23857,39,Strategy,16,10,57
23858,37,Action,13,0,63
23859,38,RPG,19,12,106
23860,40,Simulation,5,11,99
23861,18,Sports,22,2,83
23862,49,Simulation,14,13,104
23863,25,Action,9,10,69
23864,39,Sports,14,8,162
23865,34,Sports,3,7,170
23866,15,Action,12,0,36
23867,44,Strategy,11,17,79
23868,18,Action,1,7,60
23869,37,Simulation,15,13,41
23870,49,RPG,11,2,178
23871,36,RPG,21,2,27
23872,45,Action,21,5,120
23873,15,Strategy,6,4,138
23874,18,Simulation,16,12,90
23875,33,RPG,23,12,127
23876,44,Action,5,5,133
23877,15,Action,5,14,68
23878,33,Strategy,1,0,39
23879,35,Strategy,16,13,137
23880,36,Simulation,17,9,159
23881,16,Strategy,17,14,173
23882,20,Strategy,21,15,65
23883,35,Strategy,2,9,136
23884,47,Strategy,12,18,112
23885,33,Sports,17,7,19
23886,41,Simulation,4,7,147
23887,43,Strategy,12,12,52
23888,42,Sports,22,12,17
23889,48,Strategy,2,11,126
23890,15,Action,8,19,42
23891,39,Strategy,11,19,99
23892,35,RPG,17,6,101
23893,48,Strategy,23,10,141
23894,40,Sports,4,10,109
23895,49,Simulation,14,2,32
23896,37,Strategy,11,12,108
23897,31,Simulation,8,5,93
23898,26,RPG,3,18,153
23899,34,Action,11,2,94
23900,41,Action,10,14,167
23901,34,Sports,12,14,78
23902,25,RPG,12,3,126
23903,42,Strategy,15,10,109
23904,16,Simulation,23,3,17
23905,38,RPG,5,17,135
23906,30,Action,7,11,122
23907,26,Sports,6,2,172
23908,30,Sports,0,14,130
23909,16,Sports,8,6,64
23910,39,Action,18,19,90
23911,43,Simulation,4,8,114
23912,42,Simulation,8,14,68
23913,24,RPG,16,6,117
23914,37,Simulation,21,19,65
23915,46,Action,21,7,75
23916,45,RPG,7,6,163
23917,33,Simulation,2,17,86
23918,29,Action,1,12,147
23919,47,Simulation,1,17,176
23920,31,Sports,13,15,116
23921,34,Strategy,21,13,146
23922,23,Strategy,20,1,162
23923,17,Simulation,19,18,39
23924,16,Strategy,16,1,83
23925,32,RPG,11,11,35
23926,37,Sports,7,5,17
23927,33,Sports,14,16,155
23928,21,Strategy,10,17,35
23929,49,Strategy,14,10,171
23930,34,Action,4,6,17
23931,34,RPG,19,4,171
23932,33,Sports,12,7,80
23933,30,Action,14,10,54
23934,35,Sports,19,5,153
23935,43,Action,5,16,51
23936,38,Action,8,17,12
23937,43,Strategy,3,19,149
23938,45,Sports,10,14,139
23939,26,RPG,15,19,155
23940,44,Action,10,2,89
23941,18,Action,17,19,63
23942,44,Action,17,4,15
23943,19,Simulation,0,15,28
23944,30,Action,14,17,47
23945,41,Action,23,13,45
23946,18,RPG,16,14,63
23947,22,Action,11,11,68
23948,22,Action,10,13,25
23949,31,Sports,4,6,66
23950,17,Action,21,1,179
23951,41,Action,23,7,172
23952,48,RPG,4,18,179
23953,35,Sports,2,3,62
23954,38,Action,7,17,96
23955,43,Action,7,9,25
23956,20,Strategy,17,0,97
23957,28,Action,5,11,149
23958,28,Simulation,13,1,171
23959,38,Simulation,6,19,168
23960,27,Sports,18,4,29
23961,15,Sports,8,16,164
23962,26,Action,8,14,100
23963,38,Strategy,0,4,157
23964,34,Strategy,1,13,114
23965,20,Sports,17,3,152
23966,26,Strategy,13,11,161
23967,35,Simulation,3,14,11
23968,17,Strategy,22,15,56
23969,41,Sports,12,3,165
23970,31,RPG,4,11,92
